97,0,0.000016,-0.000003897,-0.000217,-0.000054,0.000411,-0.000049
97,1,0.00002,-0.000003684,-0.000225,-0.000058,0.000449,-0.000047
97,2,0.001301,0.000132,-0.002099,-0.00146,0.01136,0.000279
97,3,0.003941,0.000653,-0.003177,-0.009067,0.051387,0.000836
97,4,0.005387,0.000924,-0.003679,-0.013242,0.073452,0.000938
97,5,0.00884,0.001591,-0.004818,-0.025427,0.135555,0.001266
97,6,0.012886,0.002411,-0.006228,-0.041829,0.217243,0.001842
97,7,0.014337,0.002819,-0.006563,-0.050107,0.245723,-0.005306
97,8,0.014342,0.00282,-0.006563,-0.050135,0.245798,-0.005333
97,9,0.013454,0.002872,-0.005955,-0.049162,0.226555,-0.020994
97,10,0.012608,0.002878,-0.005584,-0.045464,0.206116,-0.031047
97,11,0.011688,0.002872,-0.005234,-0.044073,0.178762,-0.04128
97,12,0.010697,0.002857,-0.004899,-0.043139,0.147558,-0.050941
97,13,0.010554,0.002854,-0.004853,-0.042958,0.142914,-0.052356
98,0,0.000013,-0.000005555,-0.000218,0.000021,0.000403,-0.000038
98,1,0.000017,-0.000005386,-0.000226,0.00002,0.000442,-0.000037
98,2,0.001335,0.000031,-0.00212,-0.000077,0.011846,0.000334
98,3,0.004045,0.00002,-0.003201,-0.000024,0.053171,0.00024
98,4,0.005519,0.000018,-0.003704,-0.000016,0.075833,0.000167
98,5,0.009048,0.000015,-0.004846,0.000023,0.139903,0.000136
98,6,0.013192,0.00001,-0.006259,0.000093,0.223714,0.000112
98,7,0.014431,-7.29E-07,-0.006472,0.000408,0.24589,0.000776
98,8,0.014434,-0.000000767,-0.006472,0.00041,0.24594,0.000779
98,9,0.012977,-0.00002,-0.00564,0.000106,0.21651,0.001856
98,10,0.011787,-0.000033,-0.0051,0.000533,0.184602,0.002596
98,11,0.010476,-0.000043,-0.004617,0.001446,0.147265,0.003251
98,12,0.009101,-0.000056,-0.004191,0.002008,0.10957,0.003953
98,13,0.008902,-0.000058,-0.004135,0.002055,0.104056,0.00407
99,0,0.000019,-0.000001517,-0.000214,-0.000129,0.000402,-0.000057
99,1,0.000024,-0.000001291,-0.000222,-0.000135,0.000438,-0.000055
99,2,0.001244,0.000213,-0.002022,-0.002868,0.010389,0.00051
99,3,0.003675,0.00122,-0.003085,-0.016534,0.046274,0.001502
99,4,0.005027,0.001744,-0.003579,-0.024248,0.066294,0.001863
99,5,0.008246,0.003034,-0.004699,-0.046721,0.12246,0.002768
99,6,0.012004,0.004618,-0.006092,-0.077987,0.197582,0.003984
99,7,0.013955,0.005687,-0.006776,-0.100862,0.242205,-0.00596
99,8,0.013961,0.00569,-0.006778,-0.100938,0.242349,-0.006002
99,9,0.014599,0.006404,-0.006825,-0.116794,0.256481,-0.032354
99,10,0.0147,0.006757,-0.006792,-0.124683,0.253365,-0.04726
99,11,0.014673,0.007034,-0.006732,-0.125986,0.248655,-0.060119
99,12,0.014546,0.007253,-0.006644,-0.125687,0.240984,-0.072032
99,13,0.014527,0.007281,-0.006632,-0.125656,0.239677,-0.073654
100,0,0.000023,0.000001785,-0.000212,-0.000205,0.000387,-0.000063
100,1,0.000027,0.000001988,-0.000219,-0.000213,0.000419,-0.000061
100,2,0.001156,0.000246,-0.00189,-0.003777,0.008755,0.00108
100,3,0.003271,0.001656,-0.002931,-0.021326,0.03836,0.002433
100,4,0.004457,0.002387,-0.003408,-0.031648,0.055051,0.003355
100,5,0.007283,0.004185,-0.004491,-0.06136,0.101528,0.005405
100,6,0.010582,0.006408,-0.005844,-0.103778,0.165102,0.007445
100,7,0.012859,0.008319,-0.006909,-0.146863,0.220676,0.0004
100,8,0.012867,0.008325,-0.006913,-0.14702,0.220873,0.000368
100,9,0.014698,0.010219,-0.007801,-0.190809,0.270095,-0.014302
100,10,0.015658,0.011227,-0.008307,-0.211487,0.293587,-0.026239
100,11,0.016392,0.012024,-0.008696,-0.22899,0.307827,-0.036778
100,12,0.016976,0.012696,-0.008999,-0.243462,0.316717,-0.045725
100,13,0.017057,0.012785,-0.009044,-0.245412,0.317885,-0.047
101,0,0.000026,0.000005661,-0.000208,-0.000275,0.000352,-0.000061
101,1,0.00003,0.000005797,-0.000214,-0.000284,0.000381,-0.000059
101,2,0.001041,0.000215,-0.001684,-0.002875,0.007892,0.001627
101,3,0.002771,0.001901,-0.002694,-0.022005,0.02945,0.00354
101,4,0.003729,0.002758,-0.003139,-0.032858,0.042182,0.00514
101,5,0.006007,0.004869,-0.004143,-0.063893,0.076776,0.009112
101,6,0.008701,0.007534,-0.005404,-0.110184,0.124892,0.012653
101,7,0.010942,0.01021,-0.006701,-0.167777,0.177047,0.009396
101,8,0.01095,0.01022,-0.006706,-0.167995,0.177242,0.009378
101,9,0.013079,0.013152,-0.00819,-0.239497,0.236436,0.0025
101,10,0.01426,0.01478,-0.009148,-0.284653,0.273128,-0.000236
101,11,0.015198,0.01609,-0.009982,-0.322898,0.304866,-0.001711
101,12,0.015964,0.017196,-0.010702,-0.357873,0.332223,-0.002135
101,13,0.016071,0.017346,-0.010807,-0.362883,0.336058,-0.002178
102,0,0.000028,0.000009782,-0.000204,-0.000341,0.000307,-0.000051
102,1,0.000032,0.000009834,-0.000209,-0.000348,0.000332,-0.000049
102,2,0.000935,0.000133,-0.001413,-0.002113,0.006863,0.001621
102,3,0.00224,0.001905,-0.00238,-0.01934,0.020219,0.00508
102,4,0.00293,0.002773,-0.002775,-0.029177,0.028376,0.007646
102,5,0.004551,0.004895,-0.003658,-0.056113,0.050261,0.014317
102,6,0.006513,0.007686,-0.004771,-0.097648,0.08133,0.020817
102,7,0.008399,0.010848,-0.006086,-0.156084,0.119083,0.022056
102,8,0.008406,0.01086,-0.006091,-0.156312,0.119228,0.022055
102,9,0.010341,0.014531,-0.007815,-0.236464,0.167976,0.020028
102,10,0.011433,0.01665,-0.009003,-0.293193,0.20219,0.015881
102,11,0.012295,0.018382,-0.010091,-0.346763,0.234467,0.010791
102,12,0.012979,0.019849,-0.011075,-0.398712,0.267146,0.005588
102,13,0.013076,0.020051,-0.01122,-0.406288,0.271971,0.004787
103,0,0.000029,0.000013,-0.000199,-0.000383,0.000241,-0.000025
103,1,0.000032,0.000013,-0.000202,-0.000388,0.000264,-0.000024
103,2,0.000871,0.000054,-0.001093,-0.001563,0.005753,0.000849
103,3,0.001756,0.001625,-0.001967,-0.013782,0.014043,0.007089
103,4,0.00218,0.002368,-0.002292,-0.020528,0.01892,0.010586
103,5,0.003144,0.004145,-0.003004,-0.038384,0.030829,0.019726
103,6,0.004335,0.006621,-0.003909,-0.067202,0.047324,0.030065
103,7,0.005608,0.009757,-0.005048,-0.110687,0.068301,0.038265
103,8,0.005612,0.009769,-0.005052,-0.110861,0.068382,0.038292
103,9,0.007042,0.013786,-0.006654,-0.179311,0.096988,0.041499
103,10,0.007945,0.01637,-0.007851,-0.234174,0.118152,0.039626
103,11,0.0087,0.018629,-0.009028,-0.288199,0.139311,0.035615
103,12,0.009329,0.020651,-0.010181,-0.344062,0.16033,0.029501
103,13,0.009419,0.020937,-0.010355,-0.352402,0.163562,0.02842
104,0,0.000028,0.000013,-0.000193,-0.0004,0.000166,0.000018
104,1,0.000032,0.000013,-0.000195,-0.000402,0.000187,0.000018
104,2,0.000849,0.000024,-0.000761,-0.000855,0.005226,0.000032
104,3,0.001419,0.001111,-0.001448,-0.008171,0.010025,0.007897
104,4,0.001634,0.001606,-0.001694,-0.011431,0.012633,0.012049
104,5,0.002089,0.00274,-0.002215,-0.019373,0.018225,0.022422
104,6,0.002652,0.00447,-0.002896,-0.033077,0.025591,0.03514
104,7,0.003289,0.006878,-0.003768,-0.05387,0.034977,0.050008
104,8,0.003292,0.006888,-0.003771,-0.053955,0.035014,0.050065
104,9,0.004025,0.010449,-0.00504,-0.092396,0.04867,0.064874
104,10,0.00454,0.013116,-0.006013,-0.129912,0.059129,0.069618
104,11,0.005005,0.015687,-0.007024,-0.172006,0.06802,0.070617
104,12,0.005428,0.0182,-0.008106,-0.219078,0.076064,0.069152
104,13,0.00549,0.01857,-0.008275,-0.226243,0.077272,0.068802
105,0,0.000027,0.000009551,-0.000186,-0.000374,0.000085,0.000082
105,1,0.00003,0.000009563,-0.000187,-0.000374,0.000106,0.00008
105,2,0.000846,0.00004,-0.000418,-0.000381,0.004955,-0.00046
105,3,0.001296,0.000568,-0.000804,-0.003466,0.009806,0.006003
105,4,0.001407,0.000783,-0.000951,-0.00413,0.011864,0.00924
105,5,0.001609,0.001245,-0.001278,-0.005605,0.015983,0.016528
105,6,0.001847,0.002067,-0.001739,-0.008735,0.020162,0.027685
105,7,0.002128,0.003311,-0.00235,-0.013049,0.025075,0.043388
105,8,0.002129,0.003316,-0.002353,-0.013069,0.025093,0.04345
105,9,0.0024,0.005528,-0.003278,-0.023491,0.031293,0.064539
105,10,0.002561,0.007507,-0.00397,-0.037345,0.036187,0.078943
105,11,0.002679,0.00965,-0.004684,-0.056512,0.041355,0.091065
105,12,0.002757,0.011975,-0.005454,-0.082451,0.046009,0.100305
105,13,0.002767,0.012328,-0.005576,-0.086524,0.046679,0.101567
106,0,0.000027,0.00000107,-0.000179,-0.000318,0.000019,0.000133
106,1,0.00003,0.000001249,-0.000178,-0.000316,0.00004,0.00013
106,2,0.00084,0.000088,-0.000082,-0.000094,0.004988,-0.000761
106,3,0.001327,0.000139,-0.000104,-0.000145,0.010187,0.004694
106,4,0.001447,0.000135,-0.000093,0.000473,0.012078,0.007023
106,5,0.001659,0.000147,-0.000141,0.001644,0.016012,0.011167
106,6,0.001888,0.000316,-0.000323,0.002776,0.020923,0.016469
106,7,0.00213,0.000644,-0.000721,0.004197,0.026551,0.023764
106,8,0.002131,0.000646,-0.000723,0.004201,0.026571,0.023795
106,9,0.002326,0.001479,-0.001427,0.00504,0.033413,0.037374
106,10,0.002436,0.002353,-0.001914,0.004776,0.037893,0.050967
106,11,0.002494,0.003444,-0.002401,0.002691,0.041857,0.065647
106,12,0.00248,0.004804,-0.002913,-0.002154,0.045118,0.081255
106,13,0.002475,0.005018,-0.002992,-0.002972,0.045632,0.083607
107,0,0.000029,-0.00001,-0.000171,-0.000218,-0.000018,0.000153
107,1,0.000032,-0.000009863,-0.000169,-0.000216,0.000004094,0.00015
107,2,0.000828,0.000144,0.000242,-0.000024,0.00509,-0.000727
107,3,0.001453,-0.000177,0.000563,0.002361,0.010875,0.003792
107,4,0.001648,-0.000344,0.000703,0.003764,0.013131,0.00591
107,5,0.001989,-0.000592,0.000881,0.006338,0.018053,0.009017
107,6,0.002344,-0.000767,0.000996,0.008795,0.023585,0.012905
107,7,0.00271,-0.00086,0.000936,0.011161,0.029551,0.016603
107,8,0.002711,-0.000861,0.000936,0.011171,0.029573,0.016618
107,9,0.003088,-0.000778,0.000579,0.013701,0.036798,0.022448
107,10,0.003351,-0.000652,0.0003,0.01558,0.042878,0.028032
107,11,0.003573,-0.000415,5.90E-07,0.017636,0.04877,0.035202
107,12,0.003734,-0.000019,-0.000335,0.019388,0.055637,0.044305
107,13,0.003758,0.000046,-0.000385,0.019643,0.056788,0.045774
108,0,0.000032,-0.000021,-0.000164,-0.000119,-0.000041,0.000123
108,1,0.000035,-0.00002,-0.000161,-0.000117,-0.000018,0.000121
108,2,0.00082,0.000186,0.000549,-0.000054,0.005367,-0.00032
108,3,0.001664,-0.000367,0.00111,0.004763,0.011422,0.002864
108,4,0.001984,-0.000627,0.001302,0.006864,0.01443,0.004335
108,5,0.002531,-0.001023,0.001601,0.010137,0.020292,0.006974
108,6,0.003088,-0.001381,0.001855,0.013029,0.026333,0.009588
108,7,0.003612,-0.001661,0.002002,0.015596,0.032595,0.011901
108,8,0.003613,-0.001662,0.002003,0.015605,0.032619,0.01191
108,9,0.004169,-0.001875,0.002015,0.017768,0.04057,0.014638
108,10,0.004596,-0.002031,0.00204,0.019584,0.047285,0.017159
108,11,0.00502,-0.002159,0.002033,0.021678,0.054536,0.020376
108,12,0.005426,-0.002235,0.001969,0.023438,0.062508,0.024604
108,13,0.005489,-0.002246,0.00196,0.02372,0.063801,0.025297
