97,4,0.000087,0.000004095,-0.000351,-0.00015,0.001105,-0.000031,8.71E-05,
97,5,0.000108,0.000004779,-0.00039,-0.000167,0.001303,-0.000023,0.000108106,
97,6,0.000132,0.000005589,-0.000435,-0.000188,0.001537,-0.000013,0.000132118,
97,7,0.000153,0.000006279,-0.000474,-0.000205,0.001735,-0.000005112,0.000153129,
97,8,0.000175,0.000007007,-0.000514,-0.000223,0.001942,0.000003555,0.00017514,
97,9,0.000196,0.000007726,-0.000554,-0.000241,0.002145,0.000012,0.000196152,
97,10,0.000217,0.00000843,-0.000593,-0.000258,0.002344,0.000021,0.000217164,
97,11,0.000227,0.000008776,-0.000612,-0.000267,0.002441,0.000025,0.00022717,
97,0,0.000227,0.000008776,-0.000612,-0.000267,0.002441,0.000025,0.00022717,
97,1,0.000224,0.000008676,-0.000606,-0.000264,0.002413,0.000024,0.000224168,
97,2,0.00018,0.00000718,-0.000524,-0.000227,0.001991,0.000005622,0.000180143,
97,3,0.000104,0.000004658,-0.000383,-0.000164,0.001268,-0.000024,0.000104104,
97,4,0.000057,0.000003132,-0.000296,-0.000126,0.000825,-0.000043,5.71E-05,
97,5,0.000015,0.000001767,-0.000219,-0.000091,0.000428,-0.00006,1.51E-05,
97,6,-0.000027,4.03E-07,-0.000141,-0.000057,0.00003,-0.000077,2.70E-05,
97,7,-0.000069,-0.000000958,-0.000064,-0.000023,-0.000367,-0.000094,6.90E-05,
97,8,-0.000114,-0.000002266,0.000017,0.000012,-0.000779,-0.000115,0.000114023,
97,9,-0.000159,-0.000003449,0.000102,0.000049,-0.001213,-0.000136,0.000159037,
97,10,-0.000197,-0.000004405,0.000174,0.000081,-0.001579,-0.000152,0.000197049,
97,0,-0.000197,-0.000004405,0.000174,0.000081,-0.001579,-0.000152,0.000197049,
97,1,-0.000197,-0.000004396,0.000173,0.000081,-0.001575,-0.000152,0.000197049,
97,2,-0.000151,-0.000003234,0.000086,0.000042,-0.001132,-0.000133,0.000151035,
97,3,-0.000107,-0.000002064,0.000004562,0.000006978,-0.000715,-0.000112,0.00010702,
97,4,-0.000032,2.18E-07,-0.000131,-0.000052,-0.000024,-0.000079,3.20E-05,
97,5,0.000009574,0.000001581,-0.000208,-0.000086,0.000374,-0.000062,9.70E-06,
97,6,0.000052,0.000002946,-0.000286,-0.000121,0.000771,-0.000045,5.21E-05,
97,7,0.000093,0.000004313,-0.000363,-0.000155,0.001168,-0.000029,9.31E-05,
97,8,0.000135,0.000005685,-0.000441,-0.00019,0.001565,-0.000012,0.00013512,
97,9,0.000177,0.00000707,-0.000518,-0.000225,0.00196,0.000004305,0.000177141,
97,10,0.000222,0.000008603,-0.000602,-0.000262,0.002393,0.000023,0.000222167,
97,11,0.000227,0.000008776,-0.000612,-0.000267,0.002441,0.000025,0.00022717,
97,0,0.000227,0.000008776,-0.000612,-0.000267,0.002441,0.000025,0.00022717,
97,1,0.000224,0.000008676,-0.000606,-0.000264,0.002413,0.000024,0.000224168,
97,2,0.000181,0.000007208,-0.000526,-0.000228,0.001999,0.000005959,0.000181143,
97,3,0.000103,0.000004642,-0.000382,-0.000164,0.001264,-0.000025,0.000103105,
97,4,0.000059,0.000003201,-0.0003,-0.000127,0.000845,-0.000042,5.91E-05,
97,5,0.000017,0.000001836,-0.000223,-0.000093,0.000448,-0.000059,1.71E-05,
97,6,-0.000025,4.72E-07,-0.000145,-0.000059,0.000051,-0.000076,2.50E-05,
97,7,-0.000067,-8.89E-07,-0.000068,-0.000024,-0.000347,-0.000093,6.70E-05,
97,8,-0.00011,-0.000002165,0.000011,0.000009632,-0.000746,-0.000113,0.000110021,
97,9,-0.000157,-0.000003383,0.000097,0.000047,-0.001188,-0.000135,0.000157036,
97,10,-0.000197,-0.000004405,0.000174,0.000081,-0.001579,-0.000152,0.000197049,
97,0,-0.000197,-0.000004405,0.000174,0.000081,-0.001579,-0.000152,0.000197049,
97,1,-0.000196,-0.000004389,0.000173,0.00008,-0.001573,-0.000152,0.000196049,
97,2,-0.000118,-0.000002384,0.000025,0.000016,-0.00082,-0.000117,0.000118024,
97,3,-0.000028,3.66E-07,-0.000139,-0.000056,0.000019,-0.000077,2.80E-05,
97,4,0.000046,0.000002753,-0.000275,-0.000116,0.000715,-0.000048,4.61E-05,
97,5,0.000123,0.00000529,-0.000419,-0.00018,0.001451,-0.000017,0.000123114,
97,6,0.000198,0.000007809,-0.000559,-0.000243,0.002169,0.000013,0.000198154,
97,7,0.000278,0.000011,-0.000707,-0.000309,0.002931,0.000046,0.000278218,
97,8,0.000362,0.000014,-0.000854,-0.000368,0.003664,0.000113,0.000362271,
97,9,0.000487,0.000019,-0.001053,-0.000419,0.004549,0.000199,0.00048737,
97,10,0.000583,0.000024,-0.001199,-0.000447,0.005133,0.000302,0.000583494,
97,11,0.000586,0.000024,-0.001203,-0.000447,0.00515,0.000303,0.000586491,
97,0,0.000586,0.000024,-0.001203,-0.000447,0.00515,0.000303,0.000586491,
97,1,0.000584,0.000024,-0.001201,-0.000446,0.005136,0.000302,0.000584493,
97,2,0.000472,0.00002,-0.000991,-0.00035,0.004053,0.000256,0.000472424,
97,3,0.000388,0.000017,-0.000836,-0.00028,0.003252,0.00022,0.000388372,
97,4,0.000305,0.000014,-0.000681,-0.00021,0.002454,0.000185,0.000305321,
97,5,0.000212,0.000011,-0.000508,-0.000133,0.001571,0.000146,0.000212285,
97,6,0.000112,0.000007613,-0.000324,-0.000051,0.000629,0.000105,0.000112258,
97,7,0.000028,0.000004855,-0.000168,0.000017,-0.000164,0.000071,2.84E-05,
97,8,-0.000083,0.000001517,0.000032,0.000104,-0.001185,0.00002,8.30E-05,
97,9,-0.000192,-0.000001217,0.000238,0.00019,-0.00222,-0.000072,0.000192004,
97,10,-0.000264,-0.000003076,0.00037,0.000239,-0.002858,-0.000148,0.000264018,
97,0,-0.000264,-0.000003076,0.00037,0.000239,-0.002858,-0.000148,0.000264018,
97,1,-0.000236,-0.000002344,0.000314,0.000215,-0.00258,-0.000136,0.000236012,
97,2,-0.000133,3.41E-07,0.000114,0.000128,-0.001573,-0.000093,0.000133,
97,3,-0.000011,0.000003773,-0.000109,0.000032,-0.000436,-0.000037,1.16E-05,
97,4,0.000094,0.000007216,-0.000303,-0.000054,0.000555,0.000006619,9.43E-05,
97,5,0.000178,0.000009981,-0.000458,-0.000122,0.001347,0.00004,0.00017828,
97,6,0.000266,0.000013,-0.000621,-0.000195,0.002179,0.000076,0.000266317,
97,7,0.000371,0.000017,-0.000815,-0.000282,0.003177,0.00012,0.000371389,
97,8,0.000507,0.000021,-0.001066,-0.000394,0.004471,0.000207,0.000507435,
97,9,0.000586,0.000024,-0.001204,-0.000447,0.005152,0.000305,0.000586491,
97,0,0.000586,0.000024,-0.001204,-0.000447,0.005152,0.000305,0.000586491,
97,1,0.000585,0.000024,-0.001201,-0.000446,0.005139,0.000305,0.000585492,
97,2,0.000442,0.000019,-0.000934,-0.000324,0.003761,0.000245,0.000442408,
97,3,0.00034,0.000015,-0.000745,-0.000239,0.002788,0.000202,0.000340331,
97,4,0.000241,0.000012,-0.000562,-0.000157,0.001848,0.00016,0.000241299,
97,5,0.000154,0.000008945,-0.000401,-0.000085,0.001023,0.000125,0.00015426,
97,6,0.00007,0.000006183,-0.000245,-0.000017,0.000231,0.00009,7.03E-05,
97,7,-0.000015,0.000003429,-0.00009,0.000051,-0.000562,0.000055,1.54E-05,
97,8,-0.000107,8.40E-07,0.000077,0.000123,-0.001414,0.000011,0.000107003,
97,9,-0.000209,-0.000001636,0.000269,0.000203,-0.002374,-0.000095,0.000209006,
97,10,-0.000264,-0.000003086,0.00037,0.00024,-0.002858,-0.000147,0.000264018,
97,0,-0.000264,-0.000003086,0.00037,0.00024,-0.002858,-0.000147,0.000264018,
97,1,-0.000221,-0.000001964,0.000285,0.000203,-0.002435,-0.000128,0.000221009,
97,2,-0.000089,0.000001476,0.000032,0.000093,-0.001154,-0.000072,8.90E-05,
97,3,0.000066,0.000006257,-0.000249,-0.00003,0.000283,-0.000003787,6.63E-05,
97,4,0.000219,0.000011,-0.000533,-0.000155,0.00173,0.000058,0.000219276,
97,5,0.000383,0.000017,-0.000837,-0.000292,0.003295,0.000127,0.000383377,
97,6,0.000535,0.000022,-0.001115,-0.000414,0.00472,0.00026,0.000535452,
97,7,0.000725,0.000032,-0.001399,-0.000466,0.005916,0.00045,0.000725706,
97,8,0.001044,0.000087,-0.001672,-0.000841,0.007678,0.000394,0.001047619,
97,9,0.001498,0.000195,-0.001906,-0.001974,0.013381,0.000452,0.001510639,
97,10,0.001673,0.000232,-0.001979,-0.002373,0.015558,0.000562,0.001689009,
97,0,0.001673,0.000232,-0.001979,-0.002373,0.015558,0.000562,0.001689009,
97,1,0.001663,0.000232,-0.00196,-0.002362,0.015455,0.000558,0.001679105,
97,2,0.001492,0.000225,-0.001646,-0.002197,0.013766,0.000491,0.00150887,
97,3,0.001315,0.000217,-0.001325,-0.002032,0.012044,0.000421,0.001332784,
97,4,0.001136,0.00021,-0.001002,-0.001867,0.010317,0.000347,0.001155247,
97,5,0.000948,0.000202,-0.000665,-0.001699,0.008522,0.00027,0.000969282,
97,6,0.000722,0.000194,-0.000286,-0.001535,0.006601,0.000085,0.00074761,
97,7,0.000492,0.000184,0.000069,-0.001442,0.005001,-0.000086,0.000525281,
97,8,0.000255,0.000174,0.000439,-0.001355,0.003449,-0.000329,0.000308709,
97,9,-0.000076,0.000154,0.000901,-0.001225,0.001385,-0.000706,0.000171732,
97,10,-0.000434,0.000111,0.001278,-0.000945,-0.000818,-0.000896,0.00044797,
97,11,-0.000522,0.000094,0.001348,-0.000282,-0.00133,-0.000808,0.000530396,
97,0,-0.000522,0.000094,0.001348,-0.000282,-0.00133,-0.000808,0.000530396,
97,1,-0.000511,0.000094,0.001327,-0.000291,-0.001219,-0.000804,0.000519574,
97,2,-0.00033,0.000099,0.00098,-0.000452,0.000576,-0.000731,0.00034453,
97,3,-0.000129,0.000104,0.000592,-0.000634,0.002583,-0.000654,0.000165702,
97,4,0.000052,0.000109,0.000242,-0.000802,0.004411,-0.000585,0.000120768,
97,5,0.000233,0.000115,-0.000094,-0.000965,0.006198,-0.00051,0.000259835,
97,6,0.000459,0.000123,-0.000475,-0.001116,0.008103,-0.000315,0.000475195,
97,7,0.00069,0.000134,-0.000831,-0.001204,0.009712,-0.000142,0.000702891,
97,8,0.000909,0.000145,-0.001162,-0.001273,0.011095,0.000068,0.000920492,
97,9,0.001215,0.000165,-0.001573,-0.00134,0.012902,0.000409,0.001226153,
97,10,0.001607,0.00022,-0.001942,-0.001804,0.015492,0.000575,0.001621989,
97,11,0.001675,0.000235,-0.001981,-0.002322,0.016098,0.000559,0.001691405,
97,0,0.001675,0.000235,-0.001981,-0.002322,0.016098,0.000559,0.001691405,
97,1,0.001671,0.000235,-0.001974,-0.002318,0.016058,0.000557,0.001687444,
97,2,0.001473,0.000226,-0.00161,-0.002126,0.014098,0.000481,0.001490237,
97,3,0.001276,0.000218,-0.001253,-0.001941,0.012177,0.000403,0.001294488,
97,4,0.001072,0.00021,-0.000884,-0.001754,0.010201,0.000319,0.001092375,
97,5,0.000889,0.000203,-0.00056,-0.001595,0.008482,0.000203,0.000911883,
97,6,0.000677,0.000194,-0.000217,-0.001464,0.006795,0.000048,0.000704248,
97,7,0.000432,0.000184,0.000164,-0.001368,0.005098,-0.000179,0.000469553,
97,8,0.000198,0.000174,0.00053,-0.001294,0.003586,-0.000344,0.000263591,
97,9,-0.00012,0.000153,0.000959,-0.001182,0.001646,-0.000726,0.000194445,
97,10,-0.000489,0.000101,0.001327,-0.000411,-0.000842,-0.000788,0.000499322,
97,11,-0.000519,0.000095,0.001351,-0.000252,-0.00103,-0.000753,0.000527623,
97,0,-0.000519,0.000095,0.001351,-0.000252,-0.00103,-0.000753,0.000527623,
97,1,-0.000505,0.000095,0.001324,-0.000264,-0.000891,-0.000748,0.000513858,
97,2,-0.000275,0.000101,0.000883,-0.000469,0.001393,-0.000656,0.000292961,
97,3,-0.000044,0.000108,0.000436,-0.000681,0.003717,-0.000567,0.000116619,
97,4,0.00018,0.000114,0.000008868,-0.000887,0.005972,-0.00048,0.000213063,
97,5,0.000436,0.000123,-0.000432,-0.001079,0.008235,-0.000279,0.000453018,
97,6,0.000737,0.000137,-0.000896,-0.001196,0.010325,-0.000012,0.000749625,
97,7,0.001065,0.000154,-0.001379,-0.001289,0.012282,0.000248,0.001076077,
97,8,0.001449,0.000192,-0.001812,-0.001534,0.014544,0.000634,0.001461665,
97,9,0.002196,0.00034,-0.002174,-0.003433,0.022603,0.000889,0.002222165,
97,10,0.003139,0.000523,-0.002493,-0.005489,0.033673,0.001254,0.003182271,
97,11,0.003482,0.00059,-0.002601,-0.006261,0.037832,0.001349,0.003531632,
97,0,0.003482,0.00059,-0.002601,-0.006261,0.037832,0.001349,0.003531632,
97,1,0.003474,0.000589,-0.002587,-0.00625,0.037743,0.001345,0.003523577,
97,2,0.003206,0.000575,-0.002124,-0.005939,0.034956,0.001237,0.003257155,
97,3,0.002901,0.000559,-0.001603,-0.005597,0.03184,0.001111,0.002954367,
97,4,0.002618,0.000545,-0.001127,-0.005301,0.029035,0.000919,0.002674126,
97,5,0.002231,0.000524,-0.000547,-0.005046,0.026033,0.000672,0.00229171,
97,6,0.001831,0.000499,0.000017,-0.004775,0.022652,0.000301,0.001897778,
97,7,0.001229,0.000417,0.000611,-0.003154,0.017,-0.000008191,0.001297817,
97,8,0.000396,0.000233,0.001112,-0.001625,0.006096,0.00021,0.000459462,
97,9,-0.000452,0.000065,0.001527,0.000033,-0.003255,-0.000253,0.00045665,
97,10,-0.001134,-0.000059,0.00184,0.000888,-0.009624,-0.000457,0.001135534,
97,11,-0.001251,-0.00008,0.001894,0.001007,-0.010604,-0.000461,0.001253555,
97,0,-0.001251,-0.00008,0.001894,0.001007,-0.010604,-0.000461,0.001253555,
97,1,-0.001243,-0.00008,0.001878,0.001,-0.010523,-0.000457,0.001245572,
97,2,-0.000912,-0.000071,0.001245,0.000734,-0.007329,-0.000305,0.00091476,
97,3,-0.000635,-0.000064,0.000708,0.000503,-0.004614,-0.000183,0.000638217,
97,4,-0.000332,-0.000057,0.000139,0.00027,-0.001781,0.000047,0.000336858,
97,5,0.000039,-0.000041,-0.000434,0.000134,0.000714,0.000429,5.66E-05,
97,6,0.000431,-0.00002,-0.00099,0.00018,0.002866,0.000829,0.000431464,
97,7,0.000995,0.000052,-0.001525,-0.000686,0.004829,0.00126,0.000996358,
97,8,0.001753,0.000229,-0.001928,-0.001801,0.012361,0.000863,0.001767894,
97,9,0.002786,0.000449,-0.002332,-0.004386,0.025308,0.001411,0.002821949,
97,10,0.004003,0.000688,-0.00273,-0.007158,0.040585,0.002029,0.004061693,
97,11,0.004113,0.000709,-0.002763,-0.007411,0.041949,0.002049,0.004173661,
97,0,0.004113,0.000709,-0.002763,-0.007411,0.041949,0.002049,0.004173661,
97,1,0.004104,0.000708,-0.002749,-0.0074,0.041859,0.002045,0.004164622,
97,2,0.003825,0.000692,-0.002285,-0.007071,0.039002,0.001922,0.003887093,
97,3,0.003505,0.000673,-0.001755,-0.006705,0.035769,0.001775,0.003569027,
97,4,0.003201,0.000656,-0.001264,-0.006388,0.03282,0.001557,0.003267528,
97,5,0.002859,0.000637,-0.000768,-0.006152,0.030198,0.001333,0.002929104,
97,6,0.002448,0.000608,-0.00021,-0.005824,0.026526,0.000936,0.002522373,
97,7,0.001879,0.000535,0.00035,-0.004783,0.021121,0.000509,0.00195368,
97,8,0.001034,0.000352,0.000859,-0.002735,0.010823,0.00053,0.001092273,
97,9,0.000093,0.000165,0.001317,-0.001067,0.000644,-0.000128,0.000189404,
97,10,-0.000754,0.000007431,0.001696,0.000111,-0.007329,-0.000615,0.000754037,
97,11,-0.001129,-0.000059,0.001868,0.000559,-0.010397,-0.000669,0.001130541,
97,0,-0.001129,-0.000059,0.001868,0.000559,-0.010397,-0.000669,0.001130541,
97,1,-0.001121,-0.000058,0.001851,0.000552,-0.010313,-0.000664,0.001122499,
97,2,-0.000773,-0.000049,0.001192,0.000272,-0.00697,-0.000507,0.000774551,
97,3,-0.00046,-0.000041,0.000589,0.000009334,-0.003902,-0.000371,0.000461824,
97,4,-0.000078,-0.000029,-0.000081,-0.000238,-0.000653,-0.000056,8.32E-05,
97,5,0.000326,-0.000009915,-0.000688,-0.00036,0.001901,0.000329,0.000326151,
97,6,0.000842,0.000029,-0.001314,-0.000478,0.004141,0.000963,0.000842499,
97,7,0.001695,0.000209,-0.001843,-0.001822,0.01065,0.000699,0.001707837,
97,8,0.002931,0.000475,-0.002332,-0.004702,0.025728,0.001409,0.00296924,
97,9,0.004344,0.000755,-0.002794,-0.00788,0.043659,0.002281,0.004409122,
97,10,0.006265,0.001129,-0.003356,-0.012539,0.068645,0.002675,0.006365914,
97,11,0.007288,0.001331,-0.003654,-0.015211,0.08268,0.002881,0.007408543,
97,0,0.007288,0.001331,-0.003654,-0.015211,0.08268,0.002881,0.007408543,
97,1,0.007275,0.00133,-0.003635,-0.015192,0.082536,0.002877,0.007395575,
97,2,0.006804,0.001292,-0.002927,-0.01451,0.077412,0.002694,0.006925582,
97,3,0.006313,0.001256,-0.002195,-0.013842,0.07221,0.002436,0.006436731,
97,4,0.00579,0.00121,-0.001526,-0.013149,0.06688,0.002106,0.005915082,
97,5,0.005012,0.001102,-0.000775,-0.011091,0.056788,0.001564,0.00513172,
97,6,0.003697,0.000826,-0.000058,-0.007602,0.037061,0.001072,0.003788151,
97,7,0.002044,0.000508,0.000657,-0.00424,0.016309,-0.000069,0.002106181,
97,8,0.000556,0.000234,0.001253,-0.001827,0.001362,-0.000822,0.000603235,
97,9,-0.000657,0.00002,0.001739,-0.000069,-0.008535,-0.001298,0.000657304,
97,10,-0.001432,-0.000109,0.002059,0.001129,-0.013876,-0.001214,0.001436142,
97,11,-0.001618,-0.000139,0.002136,0.001345,-0.015103,-0.001187,0.00162396,
97,0,-0.001618,-0.000139,0.002136,0.001345,-0.015103,-0.001187,0.00162396,
97,1,-0.001607,-0.000139,0.002115,0.001336,-0.014994,-0.001182,0.001613,
97,2,-0.001184,-0.000128,0.001324,0.001004,-0.010956,-0.001005,0.001190899,
97,3,-0.000819,-0.000119,0.000633,0.000706,-0.007422,-0.000819,0.0008276,
97,4,-0.000405,-0.000103,-0.00004,0.000515,-0.004311,-0.000507,0.000417892,
97,5,0.000084,-0.000077,-0.000726,0.000521,-0.001535,0.00002,0.000113952,
97,6,0.000856,0.000037,-0.001365,-0.000451,0.002527,0.000232,0.000856799,
97,7,0.002043,0.000302,-0.001884,-0.002941,0.016598,0.000491,0.0020652,
97,8,0.003547,0.000606,-0.002394,-0.006279,0.035731,0.001491,0.003598395,
97,9,0.005506,0.000994,-0.002993,-0.01104,0.061501,0.002288,0.005595004,
97,10,0.008002,0.00149,-0.00372,-0.0176,0.096164,0.00277,0.00813954,
97,11,0.008424,0.001574,-0.003845,-0.018771,0.10222,0.002829,0.008569787,
98,0,0,0,0,0,0,0,0,
98,1,1.49E-09,-1.35E-10,-2.24E-08,-3.79E-10,4.50E-08,-4.47E-09,1.50E-09,
98,2,0.000001491,-0.000000135,-0.000022,-0.000000379,0.000045,-0.000004473,1.50E-06,
98,3,0.000002983,-2.69E-07,-0.000045,-7.64E-07,0.00009,-0.00000895,3.00E-06,
98,4,0.000004474,-4.03E-07,-0.000067,-0.000001149,0.000135,-0.000013,4.49E-06,
98,5,0.000005968,-5.37E-07,-0.00009,-0.00000154,0.000181,-0.000018,5.99E-06,
98,6,0.000007462,-6.70E-07,-0.000112,-0.000001931,0.000226,-0.000022,7.49E-06,
98,7,0.000008957,-8.03E-07,-0.000135,-0.000002328,0.000271,-0.000027,8.99E-06,
98,8,0.00001,-9.36E-07,-0.000157,-0.000002725,0.000316,-0.000031,1.00E-05,
98,9,0.000012,-0.000001067,-0.00018,-0.000003129,0.000362,-0.000036,1.20E-05,
98,10,0.000013,-0.000001199,-0.000202,-0.000003532,0.000407,-0.00004,1.31E-05,
98,11,0.000015,-0.000001331,-0.000224,-0.000003941,0.000453,-0.000045,1.51E-05,
98,1,0.003209,-0.000328,-0.046999,-0.00065,0.094844,-0.009604,0.003225719,
98,2,-0.036382,-0.034214,0.038919,0.162259,-0.262359,0.00448,0.049942444,
98,3,-0.034902,0.034894,0.039178,-0.169634,-0.262649,-0.021953,0.049353225,
98,4,0.001203,0.030305,-0.001844,-0.217014,0.018297,-0.255153,0.030328868,
98,5,0.066219,-0.000604,-0.037709,0.004309,0.607795,0.004984,0.066221755,
98,6,0.002874,0.000001185,-0.000832,-0.000036,0.031459,-0.000132,0.002874,
98,7,0.000003109,0.000733,0.000004013,-0.007909,-0.000017,-0.020077,0.000733007,
98,8,0.000001914,-0.000115,0.000001794,0.000761,-0.000007888,0.000921,0.000115016,
98,9,0.000365,0.000001994,-0.000317,-0.000021,0.003527,-0.000049,0.000365005,
98,10,-0.000053,0.000003376,0.000053,-0.000027,-0.000393,-0.000045,5.31E-05,
98,11,0.000001511,0.000344,0.000005388,-0.00171,-0.000045,-0.000405,0.000344003,
98,12,0.385358,0.007128,-0.182895,-0.047859,3.366705,-0.058896,0.385423918,
98,0,0.000015,-0.000001331,-0.000224,-0.000003941,0.000453,-0.000045,1.51E-05,
98,1,0.00002,-0.000001289,-0.000234,-0.000003821,0.000502,-0.000043,2.00E-05,
98,2,0.000042,-0.000001114,-0.000273,-0.000003319,0.000707,-0.000038,4.20E-05,
98,3,0.000063,-9.40E-07,-0.000313,-0.000002816,0.000913,-0.000032,6.30E-05,
98,4,0.000085,-7.66E-07,-0.000352,-0.000002311,0.001118,-0.000026,8.50E-05,
98,5,0.000106,-5.93E-07,-0.000392,-0.000001809,0.001323,-0.00002,0.000106002,
98,6,0.000131,-0.000000388,-0.000438,-0.000001213,0.001565,-0.000013,0.000131001,
98,7,0.000153,-0.000000211,-0.000477,-6.88E-07,0.001769,-0.000007321,0.000153,
98,8,0.000175,-1.87E-08,-0.000518,-1.12E-07,0.001983,-8.51E-07,0.000175,
98,9,0.000197,1.75E-07,-0.000559,4.70E-07,0.002194,0.000005682,0.000197,
98,10,0.000219,3.67E-07,-0.000598,0.000001047,0.002399,0.000012,0.000219,
98,11,0.000229,4.62E-07,-0.000617,0.000001332,0.0025,0.000015,0.000229,
98,0,0.000229,4.62E-07,-0.000617,0.000001332,0.0025,0.000015,0.000229,
98,1,0.000226,4.35E-07,-0.000612,0.00000125,0.002471,0.000014,0.000226,
98,2,0.000181,2.73E-08,-0.000528,2.65E-08,0.002034,7.06E-07,0.000181,
98,3,0.000102,-6.24E-07,-0.000385,-0.000001897,0.001287,-0.000021,0.000102002,
98,4,0.000054,-0.000001011,-0.000297,-0.000003022,0.000829,-0.000034,5.40E-05,
98,5,0.000011,-0.00000136,-0.000218,-0.000004026,0.000418,-0.000046,1.11E-05,
98,6,-0.000032,-0.000001711,-0.000139,-0.000005026,0.000007334,-0.000058,3.20E-05,
98,7,-0.000075,-0.000002062,-0.00006,-0.000006019,-0.000403,-0.000069,7.50E-05,
98,8,-0.000121,-0.000002373,0.000022,-0.000007133,-0.00083,-0.000082,0.000121023,
98,9,-0.000169,-0.000002699,0.000108,-0.000008111,-0.001279,-0.000094,0.000169022,
98,10,-0.000207,-0.000002985,0.000182,-0.000008792,-0.001658,-0.000104,0.000207022,
98,0,-0.000207,-0.000002985,0.000182,-0.000008792,-0.001658,-0.000104,0.000207022,
98,1,-0.000207,-0.000002982,0.000181,-0.000008787,-0.001654,-0.000104,0.000207021,
98,2,-0.00016,-0.000002633,0.000092,-0.000007965,-0.001196,-0.000092,0.000160022,
98,3,-0.000114,-0.000002319,0.000009168,-0.00000697,-0.000763,-0.00008,0.000114024,
98,4,-0.000038,-0.000001758,-0.000128,-0.000005161,-0.000049,-0.000059,3.80E-05,
98,5,0.000005428,-0.000001408,-0.000207,-0.000004162,0.000362,-0.000047,5.61E-06,
98,6,0.000049,-0.000001059,-0.000286,-0.000003159,0.000773,-0.000036,4.90E-05,
98,7,0.000092,-7.11E-07,-0.000365,-0.000002151,0.001183,-0.000024,9.20E-05,
98,8,0.000134,-3.64E-07,-0.000444,-0.00000114,0.001593,-0.000012,0.000134,
98,9,0.000177,-2.00E-09,-0.000522,-6.17E-08,0.002002,-2.86E-07,0.000177,
98,10,0.000224,4.15E-07,-0.000608,0.00000119,0.002449,0.000014,0.000224,
98,11,0.000229,4.62E-07,-0.000617,0.000001333,0.0025,0.000015,0.000229,
98,0,0.000229,4.62E-07,-0.000617,0.000001333,0.0025,0.000015,0.000229,
98,1,0.000226,4.35E-07,-0.000612,0.00000125,0.002471,0.000014,0.000226,
98,2,0.000181,3.48E-08,-0.00053,4.98E-08,0.002042,9.60E-07,0.000181,
98,3,0.000102,-6.28E-07,-0.000384,-0.000001909,0.001282,-0.000021,0.000102002,
98,4,0.000057,-9.94E-07,-0.000301,-0.00000297,0.000849,-0.000034,5.70E-05,
98,5,0.000014,-0.000001342,-0.000222,-0.000003975,0.000439,-0.000045,1.41E-05,
98,6,-0.00003,-0.000001693,-0.000143,-0.000004974,0.000028,-0.000057,3.00E-05,
