1,1,0.000019,5.884E-07,-0.000041,-0.000015,0.001872,-0.000012
1,2,8.332E-07,-1.982E-08,-0.000001885,-0.000004899,-0.000007562,9.525E-07
1,3,1.429E-07,0.000001039,0.000302,0.000057,0.004273,-0.000003464
1,4,-5.819E-07,-2.993E-07,0.000009795,5.975E-07,0.000082,0.000001381
1,5,0.000003076,-0.000000523,-0.000018,0.001086,0.000084,0.000214
1,6,-1.474E-07,-0.000001699,3.736E-07,0.000000709,-0.000001294,0.00001
2,1,0.000005621,-0.00000251,-0.000035,-0.000533,0.001659,0.000074
2,2,7.529E-07,-5.891E-08,-0.000002579,-0.000011,-0.000014,-5.408E-07
2,3,-0.000001401,-0.000008259,0.000272,-0.001471,0.003347,-0.000016
2,4,-1.342E-07,-6.914E-07,0.000008862,-0.000029,0.000062,-0.000005024
2,5,-0.000002895,-0.000008099,0.00011,0.000218,-0.000607,0.0002
2,6,1.481E-08,-0.000001408,-8.572E-07,-0.000034,-0.000019,-0.000004197
3,1,0.000004162,-0.00004,-0.000046,0.0021,-0.001909,-0.000032
3,2,-0.00000101,-1.007E-07,-0.000002608,0.000011,-0.000077,0.000012
3,3,-0.000033,0.000013,0.000285,0.000568,-0.004188,-0.000256
3,4,0.000000827,-7.938E-07,0.000009494,0.000001662,0.000026,-0.000004451
3,5,-0.000073,-0.000172,0.000152,0.004885,-0.0002,0.000255
3,6,-0.000002765,-0.000004452,-9.084E-07,0.000022,-0.000043,0.000026
4,1,-0.000028,0.000007194,-0.000038,-0.00015,-0.004712,-0.000059
4,2,-6.725E-07,2.703E-07,-0.000001861,-0.000001751,-0.000022,0.000004277
4,3,-0.000012,-0.000004479,0.000312,0.000074,-0.005423,0.000026
4,4,6.321E-07,-6.467E-07,0.00001,0.000004256,-0.000043,-2.045E-07
4,5,0.000012,-0.000211,-0.00002,0.004043,-0.000167,0.001528
4,6,-0.000001392,-0.000004029,3.829E-07,0.000032,-0.000021,0.000013
5,1,0.000009211,-0.000004239,7.438E-08,-0.000166,0.001203,0.000122
5,2,8.252E-07,-7.082E-08,-0.000003504,-0.00000219,-0.000027,0.000004132
5,3,0.000004836,-0.000012,0.0002,-0.001754,0.002662,0.000051
5,4,7.471E-08,-0.000001224,0.000007651,-0.000034,0.000059,0.000005215
5,5,-0.000022,-0.000026,0.000174,0.000596,-0.000356,0.000068
5,6,3.61E-08,-0.000001379,-0.000002106,0.000008255,-0.000033,0.000009965
6,1,-0.00002,-0.000111,0.000007009,0.002892,-0.002437,0.000635
6,2,-0.000001995,-7.288E-07,-0.000003517,0.000012,-0.000032,0.00001
6,3,0.000003982,0.000043,0.0002,0.000821,-0.003492,-0.000216
6,4,0.000001103,-7.821E-07,0.000007934,0.000015,-0.000032,-0.000002715
6,5,-0.000077,-0.000146,0.000186,0.000798,0.001188,0.000246
6,6,-0.000004669,-0.000005144,-0.000002158,0.000055,-0.000061,0.000022
7,1,0.000006741,-0.000012,0.000013,-0.000819,0.000133,0.000086
7,2,6.995E-07,-2.23E-08,-0.000004954,-0.000003797,-0.000043,-0.000001224
7,3,0.000003471,-0.00001,0.000128,-0.002213,0.001345,-0.00006
7,4,7.607E-07,-0.000001266,0.000005118,-0.000058,0.000015,-0.000012
7,5,-1.277E-07,-0.000019,0.000123,-0.000104,-0.001,-0.000119
7,6,-4.813E-09,-0.000001018,-0.000002975,-0.000002849,-0.000061,-0.000001848
8,1,-0.000025,-0.000121,0.000022,0.00317,-0.000656,-0.000161
8,2,-0.000002733,-0.000001586,-0.000005106,0.000049,-0.000089,0.000024
8,3,0.000002918,0.00006,0.000115,0.000353,-0.001425,-0.000328
8,4,0.000001796,-0.000001017,0.000005564,-0.000011,0.000045,-0.000005411
8,5,-0.000132,-0.000105,0.000137,-0.000742,-0.002938,-0.000487
8,6,-0.000006885,-0.00000671,-0.000002873,0.000073,-0.000089,0.000054
9,1,0.000004914,-0.000018,0.000017,0.000155,0.000229,0.000054
9,2,6.611E-07,0.000000084,-0.000006728,0.000024,-0.000056,0.000006662
9,3,0.00000637,-0.000002389,0.000059,-0.001308,0.00059,0.000027
9,4,0.000001555,-0.000001497,0.000002489,-0.000032,0.000008182,0.000011
9,5,-0.000002566,-0.000015,0.000014,-0.000052,-0.000557,-0.000148
9,6,-0.000000268,-0.000001103,-0.000004396,0.000036,-0.000074,0.000009447
10,1,-0.000017,-0.000137,0.000019,0.001963,-0.000523,0.000143
10,2,-0.00000412,-0.000003168,-0.000006834,0.000039,-0.000044,0.00002
10,3,0.000019,0.000084,0.000053,-0.000033,-0.000739,-0.000132
10,4,0.000002023,-0.000001313,0.000002704,0.000018,-0.000008529,-3.319E-07
10,5,-0.000107,0.000021,-9.232E-07,-0.001252,-0.001777,-0.001176
10,6,-0.000009398,-0.000009243,-0.000004149,0.000108,-0.000103,0.000029
11,1,0.000008112,-0.000012,0.000011,-0.000069,-0.000365,-0.000022
11,2,3.378E-07,1.168E-07,-0.000008699,0.00004,-0.000072,-2.111E-07
11,3,0.000001956,-0.000001328,0.000035,-0.001064,0.000299,-0.000038
11,4,0.000002189,-0.000001165,-0.00000173,-0.000035,-0.000067,-0.000019
11,5,-0.000009123,8.581E-07,-0.000011,0.000132,0.000475,-0.000118
11,6,-4.907E-07,-8.415E-07,-0.00000754,0.000058,-0.00012,0.000003058
12,1,-0.000021,-0.000123,0.000012,0.001788,-0.000787,-0.000416
12,2,-0.000005217,-0.000005108,-0.000008979,0.000116,-0.000099,0.000045
12,3,0.000018,0.000083,0.000028,-0.000359,0.00038,0.000173
12,4,0.000003214,-0.000001885,-0.000001359,-0.000044,0.000062,0.000007957
12,5,-0.000076,0.000067,-0.000036,-0.001653,-0.001617,-0.000491
12,6,-0.000011,-0.000013,-0.000006751,0.000131,-0.000128,0.000083
13,1,0.000006021,-0.000011,-0.000007358,0.000279,-0.000012,-0.000021
13,2,-4.391E-08,0.000000161,-0.000011,0.000085,-0.000079,0.000008228
13,3,0.000002289,0.000002423,0.000028,-0.000552,0.000047,0.000045
13,4,0.000003281,-7.145E-07,-0.000005896,0.000035,-0.000044,0.00002
13,5,-0.000014,0.000014,-0.000017,-0.000326,-0.000224,-0.000079
13,6,-0.00000145,-0.000001067,-0.000012,0.000127,-0.000122,0.000005682
14,1,-0.000015,-0.000091,-0.00000946,0.001115,-0.000461,-0.000279
14,2,-0.000006526,-0.000008243,-0.000011,0.000079,-0.000054,0.000032
14,3,0.000017,0.000066,0.000028,-0.000548,0.000255,0.000183
14,4,0.000003551,-0.000003874,-0.000005611,0.000027,0.000017,0.000015
14,5,-0.000069,0.000098,-0.000019,-0.000763,-0.000814,-0.00023
14,6,-0.000013,-0.000019,-0.000012,0.000207,-0.000114,0.000052
15,1,0.00000302,-0.000004622,-0.000007891,0.000189,0.000022,-0.000033
15,2,-6.466E-07,-8.244E-08,-0.000014,0.000118,-0.000075,0.000004218
15,3,0.000002648,6.889E-07,0.000021,-0.000387,-0.000126,-0.000016
15,4,0.000003255,-1.805E-07,-0.000013,0.000078,-0.00016,-0.000025
15,5,-0.000015,0.00000685,-0.000006507,-0.000267,0.000437,0.000032
15,6,-0.000003126,-0.000001191,-0.000018,0.000174,-0.000116,0.000018
16,1,-0.000008798,-0.000063,-0.000009874,0.000871,-0.000247,-0.000439
16,2,-0.000006745,-0.000011,-0.000015,0.000201,-0.000093,0.000054
16,3,0.000011,0.000047,0.000023,-0.0003,0.000312,0.000336
16,4,0.000005349,-0.000005162,-0.000013,-0.00009,0.000081,0.000034
16,5,-0.000049,0.000101,-0.000002839,-0.00125,0.000317,0.000244
16,6,-0.000016,-0.000025,-0.00002,0.000288,-0.00005,0.000124
17,1,1.014E-07,-0.000002855,-0.00001,0.000189,0.000009484,-0.000042
17,2,-0.000001779,-4.537E-07,-0.000018,0.00018,-0.000057,0.000005515
17,3,0.000004194,8.062E-07,0.000018,-0.000219,-0.00003,0.000051
17,4,0.00000321,0.000001019,-0.000019,0.0002,-0.00003,0.000032
17,5,-0.000013,0.000006642,0.000016,-0.000325,-0.00012,-0.000002379
17,6,-0.000007021,-0.000002712,-0.000023,0.000293,-0.000079,-0.000009313
18,1,-0.00000744,-0.000039,-0.000011,0.000512,-0.000117,-0.000179
18,2,-0.00000686,-0.000016,-0.000019,0.000138,-0.000047,0.000067
18,3,0.000011,0.000028,0.000019,-0.000329,0.000122,0.000148
18,4,0.000007209,-0.000012,-0.00002,0.000087,0.000078,0.000107
18,5,-0.000031,0.00007,0.00002,-0.00085,-0.000075,0.000259
18,6,-0.000018,-0.000034,-0.000027,0.000302,-0.000049,0.000119
19,1,-0.000001685,-0.000001583,-0.000008739,0.000074,0.000132,-0.000001352
19,2,-0.000002888,-0.00000186,-0.000021,0.000165,0.00002,0.000021
19,3,0.000004366,0.000001292,0.000012,-0.000074,-0.000186,-0.000026
19,4,0.000002408,0.000000939,-0.000023,0.000371,-0.000115,-0.000019
19,5,-0.000006758,0.000002962,0.000011,-0.000225,-0.000101,0.000026
19,6,-0.000007959,-0.00000277,-0.00000647,0.000213,0.000314,0.000007686
20,1,-0.000006762,-0.000025,-0.000008622,0.000353,0.000046,-0.000138
20,2,-0.000006487,-0.000025,-0.000022,0.000401,-0.000033,0.000152
20,3,0.000009715,0.000017,0.000012,-0.00004,0.000067,0.000086
20,4,0.00000554,-0.000022,-0.000024,-0.000033,0.00024,0.000141
20,5,-0.000027,0.000053,0.000014,-0.000547,-0.000122,0.000217
20,6,-0.000027,-0.00005,-0.000008504,0.000634,0.00005,0.000158
21,1,-0.000003045,-0.000001603,-0.000006921,0.000087,0.000014,-0.000033
